account_id,customer_id,account_open_date,account_type,branch_id
ACC003636,a673b2b5-e747-4063-b07c-7ad831be0636,2023-10-15,CREDIT_CARD,BRN035
ACC003637,ad0cb9a1-bdad-49d7-a88a-a3fb7262709c,2023-11-28,CREDIT_CARD,BRN038
ACC003638,40c1f5ef-26f6-4245-a935-51b2f24fb590,2022-10-18,CHECKING,BRN035
ACC003639,b2f0f381-4bb5-4cd0-a6e4-e008ca33d00a,2023-01-15,SAVINGS,BRN042
ACC003640,c743ba15-3577-41d0-971d-5b2afd543cf4,2022-03-15,SAVINGS,BRN041
ACC003641,571ee999-7887-4361-8282-cdcd4a2da445,2020-07-09,SAVINGS,BRN049
ACC003642,c7cac1ba-d477-4216-959c-cf3a2adde64f,2023-06-17,CHECKING,BRN049
ACC003643,36c0475e-9c94-4224-9511-85c9f7ed5735,2022-08-16,SAVINGS,BRN011
ACC003644,ca575729-80e1-464f-b65c-2262408e18a0,2021-11-11,CREDIT_CARD,BRN034
ACC003645,37cb50b2-272e-40e2-a5c8-e420f6e68c0c,2020-09-01,SAVINGS,BRN033
ACC003646,a0bd0027-826c-4b32-a41c-009a0deae496,2022-04-24,CREDIT_CARD,BRN024
ACC003647,4ce64a32-33a6-44fa-a65d-216f7f43a329,2023-08-07,CREDIT_CARD,BRN026
ACC003648,4a6f17ed-a11f-45cc-9106-c0ce11df66ff,2022-11-03,CHECKING,BRN003
ACC003649,16ad87af-caa1-4457-a5a5-aab08f3bfd86,2023-09-17,CREDIT_CARD,BRN016
ACC003650,3715246c-1d24-496c-86a4-a8fe5cbc1617,2021-05-19,CREDIT_CARD,BRN036
ACC003651,d733140c-afc0-4a6f-a4d0-3af0cc36fc70,2021-05-08,CREDIT_CARD,BRN031
ACC003652,5aba6508-5188-4392-9db1-1082e1c930a9,2021-08-12,CREDIT_CARD,BRN040
ACC003653,c15cd750-d5d0-496c-afcc-1a14d182dcd6,2024-03-08,CHECKING,BRN023
ACC003654,487e12ac-de36-448c-92d5-d5e69087d5ad,2020-10-21,CREDIT_CARD,BRN012
ACC003655,aa1aed84-9997-4f5f-8ae3-f3ad14b05757,2023-11-03,SAVINGS,BRN041
ACC003656,6bff5715-970e-4ce6-82eb-2d1ef25bdfc2,2022-08-12,CREDIT_CARD,BRN010
ACC003657,b54e22a0-fd1f-40a0-818f-b2e0bb5b68f2,2021-10-05,CREDIT_CARD,BRN024
ACC003658,7dccdfde-37b5-4a62-b40a-56a41e2bde57,2023-10-08,SAVINGS,BRN017
ACC003659,8d92c966-3d6d-45eb-bbb6-3530a0eff26b,2020-09-13,CREDIT_CARD,BRN046
ACC003660,68b180cd-d0fa-46cb-b67e-942cb3e0eba4,2022-07-03,CREDIT_CARD,BRN024
ACC003661,76032596-cf2f-4905-963b-30cd0b3215fe,2021-01-07,CHECKING,BRN016
ACC003662,4838653d-3c55-4fa5-a8a7-6ef5b0aa2218,2024-02-02,CHECKING,BRN033
ACC003663,7920cece-b931-42ab-aba2-c2722ba04384,2024-04-11,SAVINGS,BRN043
ACC003664,1d5f913a-73ee-4c17-ba2f-4b767672949f,2020-07-27,SAVINGS,BRN011
ACC003665,b838762d-c722-4bbf-8254-5a3058ffdb87,2021-08-16,SAVINGS,BRN029
ACC003666,a037ccb5-9d01-4583-806d-aca43bf8bc15,2024-01-31,CHECKING,BRN029
ACC003667,dfa58d39-9409-455d-8e78-c065565a387f,2024-01-15,SAVINGS,BRN007
ACC003668,c07ea7d4-733a-41cb-91d9-9761569e8686,2021-06-13,CHECKING,BRN030
ACC003669,2430bb3c-de54-4eba-9726-f9ffda6858c8,2021-08-23,SAVINGS,BRN025
ACC003670,224b2189-2500-496d-96f4-c26d800772ea,2023-09-02,CHECKING,BRN034
ACC003671,1e3c8284-4556-4867-b11b-3fe0e4ff12b5,2021-08-24,CHECKING,BRN040
ACC003672,733ef5b4-8bf7-43f5-9aac-820422e2887d,2022-03-11,CREDIT_CARD,BRN021
ACC003673,8134f264-7062-4e99-8255-359c837f7048,2023-06-28,SAVINGS,BRN023
ACC003674,d63b37a5-ae9b-4c57-9bac-9b938e5a271a,2021-02-26,CHECKING,BRN015
ACC003675,f58a105e-8e90-4d05-bc5a-912e8ceb9aa7,2024-03-23,SAVINGS,BRN037
ACC003676,34405fcb-dc21-4e6f-ac92-34045022b6ea,2022-07-30,CHECKING,BRN030
ACC003677,f578f3ba-5e9a-4e39-9fa2-1727a59ef9b4,2021-10-11,CHECKING,BRN018
ACC003678,609d208c-9d73-458e-a39e-9c8a09e49065,2022-08-23,CREDIT_CARD,BRN004
ACC003679,408fa2c7-40ff-48c1-a9cf-7586300dde5c,2022-10-14,CREDIT_CARD,BRN003
ACC003680,bcaa9482-e0e2-4437-8321-60f811a4fb20,2020-12-08,SAVINGS,BRN017
ACC003681,aae28c58-f49a-49e0-b54b-c9907092c6f8,2023-06-26,CHECKING,BRN006
ACC003682,65e69283-7cbb-42c5-bab9-5a57b0885f6c,2022-07-07,SAVINGS,BRN039
ACC003683,a6f49ed6-d5d9-4066-a5df-cce1b6bb8dde,2021-03-13,CHECKING,BRN016
ACC003684,45a41294-4ab9-489a-a2dd-44fa920d7def,2020-10-05,CHECKING,BRN036
ACC003685,883939cb-f790-42e6-bec3-ccd2314e8a9b,2023-07-10,SAVINGS,BRN033
ACC003686,403b4c80-3c02-478a-94db-89515a07c17a,2022-12-23,SAVINGS,BRN009
ACC003687,ff1b69cf-81bd-493b-b845-9f6cb167f028,2022-12-04,CREDIT_CARD,BRN018
ACC003688,bb37f4ee-194a-454b-bab6-bcf96b437c4c,2020-08-23,CHECKING,BRN035
ACC003689,7800a362-81d5-41b7-b583-bd532ee1baf8,2022-12-22,SAVINGS,BRN032
ACC003690,f61c3880-6dca-4a88-b4b7-f4a659c41baa,2024-03-07,CHECKING,BRN001
ACC003691,237f5991-50c4-45d7-b45b-86b55ba6f45a,2021-04-28,SAVINGS,BRN024
ACC003692,890bf849-ffbe-4349-87db-18b20557846d,2021-09-05,CHECKING,BRN004
ACC003693,a3d14bd7-3d6a-48c0-b6c4-7628ada11678,2022-03-25,CHECKING,BRN013
ACC003694,a2b569bc-e9d0-486d-b03e-c957f48c04de,2023-10-26,SAVINGS,BRN046
ACC003695,fc151bc5-7086-4d3c-9df4-3ae94e481f81,2024-03-14,CREDIT_CARD,BRN006
ACC003696,c6638d5c-6fcb-45c9-97ee-1667d2f0e814,2021-10-20,SAVINGS,BRN011
ACC003697,cf5f5b8c-ff9a-439d-a0c1-12c9c89831e7,2021-07-10,CREDIT_CARD,BRN049
ACC003698,06d810e1-dc54-483a-a1aa-f372be29223d,2020-10-07,CHECKING,BRN004
ACC003699,7dadc7ea-7cc2-43aa-8ade-1345b61f6f73,2021-12-13,SAVINGS,BRN024
ACC003700,c24d452d-b5ac-4228-8453-702e43ea6ec2,2023-06-13,SAVINGS,BRN046
ACC003701,720a565d-0171-4077-bec8-6dc72020116f,2021-05-16,SAVINGS,BRN008
ACC003702,1b31c308-82ab-482e-886f-15079234918c,2022-10-12,SAVINGS,BRN044
ACC003703,edf81938-e938-44ff-a922-c185b72a3d6d,2021-02-05,CHECKING,BRN049
ACC003704,1e5204eb-6492-460e-b05e-2553f968281f,2022-06-23,CREDIT_CARD,BRN029
ACC003705,498b8710-4514-456d-86d4-7a397c97f16f,2023-12-21,SAVINGS,BRN011
ACC003706,0dc61953-2b71-4fe2-9222-adcc9556ae53,2021-07-19,CREDIT_CARD,BRN013
ACC003707,c91a494c-dae5-49ac-b12d-e6228306ec20,2023-02-28,SAVINGS,BRN034
ACC003708,ba573088-ed10-47fe-9430-8174983d3d9c,2024-06-23,CREDIT_CARD,BRN014
ACC003709,2bcb2f9b-90d4-426f-b068-9d89bae8b66a,2020-09-26,CREDIT_CARD,BRN047
ACC003710,68cfb56b-63e0-4526-a70d-e192544d5a81,2023-01-16,SAVINGS,BRN006
ACC003711,3d4074c6-727f-4137-9929-ea6e6ef480ab,2021-01-06,SAVINGS,BRN027
ACC003712,f58a105e-8e90-4d05-bc5a-912e8ceb9aa7,2022-04-27,CHECKING,BRN019
ACC003713,3b2a6916-dd52-421d-a8e5-834f2f40fe8e,2022-06-20,CREDIT_CARD,BRN014
ACC003714,da53c6b4-602f-4d5f-b709-4f28933c7c2b,2021-01-11,SAVINGS,BRN005
ACC003715,e26fb473-a87e-4242-8a47-dc433792b220,2020-09-16,CREDIT_CARD,BRN043
ACC003716,92861afa-0b09-4c46-8f08-899ac92b4ca0,2023-07-23,CREDIT_CARD,BRN018
ACC003717,121dba38-32c0-4bb5-ac67-1735e0c6f288,2023-10-09,CREDIT_CARD,BRN048
ACC003718,9dbe7994-8ff4-4916-878f-7e0c15c0f392,2021-05-28,CHECKING,BRN037
ACC003719,d5d5f10b-144b-414d-b134-7cab528981a6,2024-05-16,CHECKING,BRN035
ACC003720,685ede7a-429b-42c9-b8d7-15118bb623a7,2022-10-21,CREDIT_CARD,BRN027
ACC003721,b95a90c2-2fd3-4c34-ab5c-bf8bc3813ee0,2022-11-14,SAVINGS,BRN012
ACC003722,8937fb9b-88ad-45e7-99c0-6a4d4301e8ca,2022-08-17,CHECKING,BRN021
ACC003723,a41d2d84-35a1-4f67-9a49-f225cf06ab9b,2023-09-13,SAVINGS,BRN037
ACC003724,7ef953df-cda5-4468-9edc-72cde2bcc621,2021-09-19,SAVINGS,BRN033
ACC003725,d5d5f10b-144b-414d-b134-7cab528981a6,2023-12-23,CHECKING,BRN025
ACC003726,de150a36-c826-41e0-81ea-d87a3ef23c09,2022-03-30,CREDIT_CARD,BRN025
ACC003727,d6fea7d3-cbbf-4ceb-bc8f-35727aaa4d98,2020-07-26,CREDIT_CARD,BRN015
ACC003728,d1895f3d-9df8-4245-9e1b-ec7180f7bbec,2023-02-03,CREDIT_CARD,BRN034
ACC003729,e081e30c-19e3-482c-b2cb-2157f1c3d544,2021-05-07,SAVINGS,BRN031
ACC003730,31c7b1a0-ef13-486e-86f5-236884a9e2af,2022-12-29,CREDIT_CARD,BRN042
ACC003731,e2caec1c-1ed6-4ef6-a644-aabc564c554f,2022-12-20,SAVINGS,BRN041
ACC003732,0de109da-f3d2-40dc-8180-f8cb03e5ed6f,2024-01-11,CHECKING,BRN013
ACC003733,15fe99dd-ca0c-4251-b8de-b147a70240f6,2021-03-12,CREDIT_CARD,BRN033
ACC003734,6cbc6b2c-ec42-4356-aebf-5606c574bfb6,2022-12-26,SAVINGS,BRN005
ACC003735,c1e2140f-934c-4ba8-939c-9f143692f9a5,2022-01-01,CHECKING,BRN044
ACC003736,59edb590-07e6-425f-b847-09626e86c74d,2023-05-04,CREDIT_CARD,BRN017
ACC003737,33f9d1c1-ec23-4cd4-81f5-4f0147cfc3c5,2023-05-10,CHECKING,BRN008
ACC003738,30610501-58a5-423c-85d3-9332bd955e70,2023-11-04,CHECKING,BRN028
ACC003739,3188b5d0-2c57-416c-a2cb-9eb07624c22e,2020-08-19,CHECKING,BRN018
ACC003740,6a56b094-6d2e-47d5-9f11-11a25ed3d4c2,2023-01-25,CHECKING,BRN011
ACC003741,aadb9906-dd2a-4e25-9b19-35d6797fbf99,2020-10-27,CREDIT_CARD,BRN047
ACC003742,1b485d07-5cf6-43d9-80b9-88f38b02e37c,2021-08-05,CREDIT_CARD,BRN022
ACC003743,e703e398-c99a-4ad8-b65d-cfbf5c7d9f73,2022-02-28,CREDIT_CARD,BRN003
ACC003744,d38aec40-ec37-4a45-abd6-9a07c2593219,2021-03-09,CREDIT_CARD,BRN038
ACC003745,5226bf60-011d-462e-944c-6c9812d25d5a,2021-09-16,CREDIT_CARD,BRN016
ACC003746,8e13c872-e8f9-4594-be9c-9b28f615fb47,2024-03-08,CHECKING,BRN014
ACC003747,3e3e5c2a-4d55-4710-8f4c-b20b0e96bb37,2020-11-22,SAVINGS,BRN024
ACC003748,cb4c4b35-b6d7-4adb-9a54-29938906b47a,2024-03-21,CREDIT_CARD,BRN046
ACC003749,8c1bc86f-e1a0-42ab-b6ff-5f748e8002c1,2024-05-05,CREDIT_CARD,BRN012
ACC003750,9ededf68-613f-4262-82a2-6a4764aed375,2021-09-20,CHECKING,BRN045
ACC003751,57825796-2130-4302-99e2-1cb427492089,2021-01-13,CHECKING,BRN025
ACC003752,ed4b93ee-afdf-4358-be5b-59593d70a435,2023-06-22,CHECKING,BRN008
ACC003753,d28ce2c2-9c5c-4e57-90d1-ccf6f8130d4b,2022-07-23,CHECKING,BRN041
ACC003754,4ce64a32-33a6-44fa-a65d-216f7f43a329,2024-02-03,CREDIT_CARD,BRN011
ACC003755,e0f92f0b-0040-4a45-a25c-a5c0a3f9d7c6,2020-06-28,SAVINGS,BRN039
ACC003756,de5ada67-6e64-49f4-afbe-6efd499ca468,2021-06-09,SAVINGS,BRN039
ACC003757,3ef2f23a-ddee-404a-8c75-77465224f826,2023-08-20,SAVINGS,BRN033
ACC003758,785f94a0-93f8-4642-8070-a97706941a28,2023-02-08,CHECKING,BRN017
ACC003759,7ae2df14-c38f-44bf-80c7-e2b4aa4b4240,2022-11-06,SAVINGS,BRN011
ACC003760,fcda2447-458f-4c45-8171-ffcf39c666b0,2023-10-25,CREDIT_CARD,BRN010
ACC003761,7ab67a65-f19e-4dc0-9eec-8b553f1f3b13,2021-05-30,CHECKING,BRN032
ACC003762,cdc28185-0060-45ef-93bf-58751545d1b3,2020-06-25,CREDIT_CARD,BRN015
ACC003763,66fb5a58-766f-4d3a-ad0b-a020192906b9,2021-02-08,SAVINGS,BRN011
ACC003764,4eb24575-1834-42ec-9d6f-0987cb7207a9,2024-05-16,CHECKING,BRN042
ACC003765,470c86d0-0946-4ed6-ad09-468396b02e7e,2023-04-13,SAVINGS,BRN019
ACC003766,c931e17b-e3f1-4910-ae27-d531cd2e1425,2021-07-09,SAVINGS,BRN043
ACC003767,60721bce-3e74-44ac-981a-b216a718452e,2023-09-15,SAVINGS,BRN009
ACC003768,682b67da-7e9e-48ad-82e0-31ffb6114ab6,2022-12-24,SAVINGS,BRN031
ACC003769,0562c526-918d-4f97-b6ac-7265624ad211,2021-09-23,CREDIT_CARD,BRN023
ACC003770,d87213f3-0ff3-4b48-9ea8-7d23774245c7,2020-10-24,CHECKING,BRN046
ACC003771,f34d8733-0d97-49a9-a839-0a8392f06dc6,2022-09-10,SAVINGS,BRN014
ACC003772,54d7b311-2be4-405d-968d-afe520217da6,2022-04-08,CREDIT_CARD,BRN025
ACC003773,47051118-64e8-43cc-b8c3-e83bf873ed5c,2024-02-17,CHECKING,BRN015
ACC003774,7f71e202-919e-4af1-a240-727f61a196b1,2021-09-26,CREDIT_CARD,BRN026
ACC003775,e2cc0312-3689-42be-8465-0b89c7d07e4b,2022-01-29,SAVINGS,BRN033
ACC003776,6694d22c-f24a-485e-a0a9-7a40bf5e1dd2,2022-11-28,CREDIT_CARD,BRN049
ACC003777,a6968a6d-82e3-48a9-bdea-abc34ee9d7bc,2022-01-29,SAVINGS,BRN025
ACC003778,418c5871-3412-4389-905f-ca06c7089f9f,2021-07-27,CHECKING,BRN023
ACC003779,2888a528-05f0-41f5-9793-7bd4fada6703,2022-05-31,CHECKING,BRN027
ACC003780,7aeacefc-0fd9-4f57-8524-8ae5d53f4ae3,2024-03-14,CHECKING,BRN007
ACC003781,d7ec6c5f-e5ea-4534-ae7c-cbbdb70aef28,2020-10-08,SAVINGS,BRN039
ACC003782,7a4b9a1c-f803-4455-a7fc-ad3b1c242783,2021-06-13,CHECKING,BRN032
ACC003783,f4a646e6-ef5b-4fe3-8fd1-bac5f9063f74,2023-12-10,CREDIT_CARD,BRN011
ACC003784,d0f80819-f17e-4c56-b5d9-a1a4bdce4f79,2024-05-17,CHECKING,BRN034
ACC003785,9b7114d8-0251-4e7f-bb4a-95d4f14b347b,2023-02-24,CREDIT_CARD,BRN002
ACC003786,070220a9-8216-49c1-ba4a-946815f49f79,2023-10-13,SAVINGS,BRN006
ACC003787,3741369d-540c-4aa9-b178-ba85b634da71,2023-05-15,SAVINGS,BRN038
ACC003788,90ccbddf-8463-4201-a634-62d9b03bd8ef,2021-05-01,SAVINGS,BRN046
ACC003789,381df34f-3042-4ba1-bfb6-ceb058707aa8,2021-12-27,CREDIT_CARD,BRN024
ACC003790,935d6a8f-70c1-42a5-aa9b-349b8be1455a,2023-05-01,CHECKING,BRN031
ACC003791,8c648ea5-fccc-4317-933b-d1c0d4ca819f,2024-04-22,SAVINGS,BRN041
ACC003792,bd5d8ee2-9219-4616-8417-39872d26557b,2022-08-01,CREDIT_CARD,BRN049
ACC003793,2d251805-4833-4d46-bead-46824661c589,2021-08-25,CHECKING,BRN017
ACC003794,c42f2853-332f-4f0a-a0f8-6c153f106e25,2021-11-13,SAVINGS,BRN020
ACC003795,71a7ec2e-3860-4d9f-a0e3-e24f76792ec0,2023-04-06,SAVINGS,BRN007
ACC003796,eca6812f-39d0-42f5-bcf5-599cd2dbaf9e,2020-08-19,CHECKING,BRN048
ACC003797,2b694786-b475-4b58-bba1-f5e704fb0c49,2023-06-01,SAVINGS,BRN035
ACC003798,f910fd50-e573-4a58-a626-28e89729e7d1,2022-07-29,SAVINGS,BRN007
ACC003799,1bb58226-a26d-4071-923c-09199d722e96,2023-03-04,CREDIT_CARD,BRN004
ACC003800,8796ca7c-300e-4993-91ee-1207981ccb77,2022-10-19,SAVINGS,BRN017
ACC003801,f32c239f-2222-48f9-9ab8-8cb7d33f49cc,2021-09-07,CHECKING,BRN017
ACC003802,e53ba7f3-1118-434b-bd3f-5f2937a2cc2a,2021-11-12,SAVINGS,BRN017
ACC003803,bd027ba1-4d02-47c8-b412-c7ae566d6dbf,2020-06-30,CREDIT_CARD,BRN029
ACC003804,72bdf5e7-6fd3-46d1-bf67-b094a355c237,2023-06-26,SAVINGS,BRN025
ACC003805,56dd23a6-5844-4611-8af2-ee171adf104c,2021-11-26,CHECKING,BRN045
ACC003806,3a790441-9ac5-491d-b6bd-6491de8f2d4e,2022-09-05,CREDIT_CARD,BRN036
ACC003807,1df77fe5-5fd3-40f3-bc31-fe7fc5bd89c9,2021-09-07,CHECKING,BRN008
ACC003808,63c5e4ac-b574-4178-acaa-2ba2388a8d38,2021-04-07,CHECKING,BRN018
ACC003809,3996d47e-bb51-4878-bb0a-e0e9359eb07f,2023-07-29,CHECKING,BRN016
ACC003810,4883181c-bccd-4983-bb57-350836f9c122,2023-06-05,CHECKING,BRN010
ACC003811,633c1a82-ea92-4947-9fc9-3e6e6cdaf8c5,2022-07-04,CHECKING,BRN045
ACC003812,20051b51-7190-413f-b699-87645a654583,2023-12-19,CREDIT_CARD,BRN010
ACC003813,70b02f6a-9764-4579-95cf-88d034642ea4,2020-09-28,SAVINGS,BRN015
ACC003814,85f166d7-8700-41f6-8400-6916ff7eb3bd,2021-08-24,CREDIT_CARD,BRN042
ACC003815,7e7784f1-f4d6-4896-9186-b28f6ecd9925,2023-03-29,SAVINGS,BRN034
ACC003816,9872ac2c-466a-423c-a885-b4ab22f0f83d,2021-06-01,CREDIT_CARD,BRN030
ACC003817,e208ef80-6255-4eb3-b5e3-060e6ca85488,2023-05-05,CHECKING,BRN003
ACC003818,a047f68b-04b7-4463-a992-a0ae3e6e8c55,2023-08-21,CREDIT_CARD,BRN041
ACC003819,3d922bba-c2d3-45df-b3bf-345ad5d63ec6,2022-11-16,CREDIT_CARD,BRN021
ACC003820,8acab37c-ac68-4921-ba51-8627aa9bbfc6,2021-02-12,CHECKING,BRN010
ACC003821,20ba16b2-4563-4584-801a-3743e534f795,2023-08-05,SAVINGS,BRN041
ACC003822,4a73d880-2bca-4734-8401-642e036ab2ae,2023-10-19,CREDIT_CARD,BRN046
ACC003823,94192d0f-0131-4487-9eb8-74bc5b24eec8,2021-01-28,CREDIT_CARD,BRN013
ACC003824,badca9b2-0445-464c-a4ea-3c7c8657d4bf,2022-08-25,CHECKING,BRN026
ACC003825,fda6ce7f-6b1a-4494-82aa-497ed0c1368e,2020-12-29,CHECKING,BRN047
ACC003826,9c74e551-abe6-44b1-ac51-aa1c32e30b17,2021-12-27,CREDIT_CARD,BRN039
ACC003827,76131ee3-18a1-4cd3-b058-181f3608b4da,2023-07-25,CHECKING,BRN013
ACC003828,cc1aafba-889f-4206-aca2-9bf53ec90071,2022-08-07,CREDIT_CARD,BRN037
ACC003829,ebd654e3-be4c-482e-96f4-3b923606bc83,2020-12-22,SAVINGS,BRN017
ACC003830,7a929bf2-ceb0-49f7-83d3-00739daa0132,2021-04-07,SAVINGS,BRN049
ACC003831,13d37e72-3df3-46b9-aa1d-c1685c4ba93c,2022-07-24,CHECKING,BRN025
ACC003832,800a310b-6924-4bde-b3cd-74eb1a2d2438,2023-06-16,CREDIT_CARD,BRN004
ACC003833,7c686b42-889c-49d3-8648-f71515e7e118,2023-11-04,CHECKING,BRN045
ACC003834,695d7e63-a74e-47a5-a393-1e6f55d2e5f7,2020-12-06,CREDIT_CARD,BRN045
ACC003835,6f41b1b0-8e6b-4504-9c79-b7924014ae1d,2022-04-08,CREDIT_CARD,BRN003
ACC003836,e3f84b3a-3e01-4df2-bdac-140ed51f7339,2020-12-27,SAVINGS,BRN046
ACC003837,81839e8e-c6f3-4f90-83c9-205c6a7ec8e7,2021-07-23,CHECKING,BRN023
ACC003838,54311953-f995-46c9-92bf-7ab3c1241b22,2022-12-22,CHECKING,BRN014
ACC003839,efb6a7e9-258f-4602-9c1b-fff1a7f486ba,2023-10-04,CREDIT_CARD,BRN017
ACC003840,221e3047-112d-4336-a4c0-30f10d73ffcc,2021-10-31,CREDIT_CARD,BRN032
ACC003841,31e5fc5d-5599-4c2b-9439-9c8d3a8bfbdf,2021-11-21,SAVINGS,BRN022
ACC003842,16b6194f-98ce-4222-9f09-417951fa766c,2021-04-13,SAVINGS,BRN024
ACC003843,55313767-2b37-4cd3-9c3c-9aaaa545d32d,2021-05-30,CHECKING,BRN010
ACC003844,ef938dc5-acf7-44be-9d65-a70655daf4ad,2020-10-12,SAVINGS,BRN026
ACC003845,364085cf-7ff5-4085-a009-0f84014f3abe,2023-05-22,CHECKING,BRN015
ACC003846,0542a7e3-27e8-4975-a574-e7bb0659a411,2020-11-24,SAVINGS,BRN020
ACC003847,99254dad-0dcd-403c-8f6b-fd7ff9174f69,2022-05-17,SAVINGS,BRN012
ACC003848,a8344321-d6bc-4bf4-87c7-4a45ffac7d7d,2023-02-13,CREDIT_CARD,BRN031
ACC003849,a5daac4b-123c-4a30-93eb-0a466e8c441a,2021-08-18,SAVINGS,BRN001
ACC003850,94192d0f-0131-4487-9eb8-74bc5b24eec8,2021-03-14,CREDIT_CARD,BRN019
ACC003851,9f035c6a-9fcf-4815-ace0-bd7be163fc91,2022-07-29,SAVINGS,BRN037
ACC003852,b2c991ff-cd32-43b9-b885-2d258511ee03,2022-09-13,CHECKING,BRN046
ACC003853,c84bc451-27b0-42a5-8cf4-7f70f84c5190,2022-07-26,CREDIT_CARD,BRN037
ACC003854,daf075b1-e6c6-4c9d-8bfc-16441cfdb91b,2020-11-30,CREDIT_CARD,BRN041
ACC003855,4ff58297-cffb-4a8f-a91c-f27ba406773b,2023-09-17,CREDIT_CARD,BRN015
ACC003856,8f223565-607e-4ad1-a8a1-3e1075f67c36,2021-04-19,CREDIT_CARD,BRN032
ACC003857,4a73d880-2bca-4734-8401-642e036ab2ae,2024-02-22,CREDIT_CARD,BRN046
ACC003858,bd5590df-a348-4802-8c1c-47be4de3934e,2023-04-28,SAVINGS,BRN042
ACC003859,f726c709-4b7b-4f41-aab0-09eb544962d3,2023-11-11,CHECKING,BRN048
ACC003860,cfd12771-4100-4128-8a0e-6eae5c6ce869,2022-09-13,SAVINGS,BRN012
ACC003861,82668d07-9780-430a-b3ad-ade1ad0719fe,2020-11-22,SAVINGS,BRN013
ACC003862,e33c0c63-8e15-465d-bc28-874305e473c9,2024-04-27,CREDIT_CARD,BRN048
ACC003863,b82e3016-382e-463d-9a6d-127c27e2dd85,2022-10-13,SAVINGS,BRN020
ACC003864,bf3b11ba-6788-4a38-bade-8c94fcde44ff,2023-03-08,CREDIT_CARD,BRN014
ACC003865,55b70a59-987c-453b-b096-341a5d0138c7,2020-08-06,SAVINGS,BRN017
ACC003866,e5e95d7a-59d3-4417-bad4-a1fc61edd8d5,2022-11-26,CREDIT_CARD,BRN027
ACC003867,69f11a6c-f1a0-4ead-8852-26fd191a224a,2024-02-25,CREDIT_CARD,BRN035
ACC003868,629aeb02-a41d-49aa-8aef-3048750d11ee,2023-05-19,CHECKING,BRN040
ACC003869,91ef9f4a-bc43-45bc-b2d5-fb439fca2cb0,2023-11-28,CREDIT_CARD,BRN043
ACC003870,c3795e2e-84f3-4dc4-b556-4c7dd32b9939,2022-01-30,CHECKING,BRN017
ACC003871,95cbacaa-266e-48aa-81f8-81d96d86e218,2021-10-07,CREDIT_CARD,BRN025
ACC003872,7b68bff3-0e56-4a2d-9164-b34b3c0a1f28,2021-09-08,SAVINGS,BRN025
ACC003873,52fe57b3-beb6-4630-a7ea-04f935c77467,2021-12-29,SAVINGS,BRN042
ACC003874,4ab41c22-2ffe-44b5-a21f-21b5cf29cff3,2024-05-02,SAVINGS,BRN029
ACC003875,a15b81a6-e9ad-4529-8318-73d2884510b0,2023-12-07,CREDIT_CARD,BRN047
ACC003876,947d92fc-b91a-42a0-b772-72a44815fd0e,2022-02-10,SAVINGS,BRN027
ACC003877,58649d33-d70e-4019-93ed-1974b26204de,2023-10-09,CHECKING,BRN004
ACC003878,851ce505-a0ea-4e20-979e-25ce7074b1e9,2023-11-04,CREDIT_CARD,BRN041
ACC003879,90fd75d7-3996-4a2f-a070-5c50c8f96f78,2024-06-04,SAVINGS,BRN029
ACC003880,0895cced-774a-4ee7-99b5-c85b28920ed8,2022-08-04,CHECKING,BRN011
ACC003881,2ef8298e-99bc-4b72-996c-b78f2da4cbe5,2020-10-12,CREDIT_CARD,BRN048
ACC003882,248db999-550f-4350-acc7-2e625e01b173,2021-10-21,SAVINGS,BRN045
ACC003883,e5e95d7a-59d3-4417-bad4-a1fc61edd8d5,2021-08-29,CHECKING,BRN033
ACC003884,e9017f34-f465-46ca-9fd3-e63da63eb263,2022-06-02,SAVINGS,BRN010
ACC003885,0f92eacd-8edc-47fb-8eb7-4d1e5e95a258,2021-10-22,CHECKING,BRN013
ACC003886,0acce6c2-2df2-4e78-9043-2cb88aa258ca,2022-02-20,CREDIT_CARD,BRN026
ACC003887,656018d0-8f3c-484b-9c09-ce06f490baae,2022-12-27,CHECKING,BRN007
ACC003888,962c7998-36b7-4e8d-ba19-99ccb54f6860,2024-05-19,CHECKING,BRN043
ACC003889,c009e6c6-822c-473b-bdd4-c4ed75a67a55,2022-12-23,SAVINGS,BRN013
ACC003890,d4d7f0bf-e130-4304-be32-5fc0dc9ee79f,2023-10-26,CREDIT_CARD,BRN003
ACC003891,40e5965f-043f-4bf3-b132-56d6f52fca4c,2024-05-30,SAVINGS,BRN049
ACC003892,9f56d28d-9694-476e-a68e-b18a1f167fa3,2023-08-03,CHECKING,BRN019
ACC003893,bd027ba1-4d02-47c8-b412-c7ae566d6dbf,2024-03-05,SAVINGS,BRN024
ACC003894,63d36192-64e2-480d-9aab-0c2555367795,2021-01-04,CHECKING,BRN009
ACC003895,684f98cd-cfa5-46a1-a356-92c7758f7833,2021-03-30,CHECKING,BRN046
ACC003896,656018d0-8f3c-484b-9c09-ce06f490baae,2023-04-10,CREDIT_CARD,BRN001
ACC003897,5e6d2b46-2405-4c47-b80e-aaf629db2779,2021-07-31,CHECKING,BRN003
ACC003898,f5dea82f-92d1-4431-baac-b10d6d471d1d,2024-03-23,SAVINGS,BRN045
ACC003899,e703e398-c99a-4ad8-b65d-cfbf5c7d9f73,2023-06-04,CREDIT_CARD,BRN004
